idiom,repo,html,class,met,lineno,non-pythonic,pythonic,operation-lag,detection-correct,refactor-correct
For-multi,bleach,https://github.com/mozilla/bleach/tree/master/bleach/_vendor/html5lib/_ihatexml.py,,normaliseCharList$124,126,"for item in charList:
    assert item[1] >= item[0]","for (item_0, item_1, *item_len) in charList:
    assert item_1 >= item_0",,1,1
For-multi,violent-python3,https://github.com/EONRaider/violent-python3/tree/master/chapter03/firefox_parse.py,,print_google$60,69,"for row in c:
    url = str(row[0])
    date = str(row[1])
    if 'google' in url.lower():
        r = re.findall('q=.*', url)
        if r:
            search = r[0].split('&')[0]
            search = search.replace('q=', '').replace('+', ' ')
            print(f'[+] {date} - Searched For: {search}')","for (row_0, row_1, *row_len) in c:
    url = str(row_0)
    date = str(row_1)
    if 'google' in url.lower():
        r = re.findall('q=.*', url)
        if r:
            search = r[0].split('&')[0]
            search = search.replace('q=', '').replace('+', ' ')
            print(f'[+] {date} - Searched For: {search}')",,1,1
For-multi,Tencent2020_Rank1st,https://github.com/guoday/Tencent2020_Rank1st/tree/master/BERT/run.py,,main$300,510,"for feature in text_features:
    conter = Counter()
    for item in train_data[feature[1]].values:
        for word in item.split():
            try:
                conter[word] += 1
            except:
                conter[word] = 1
    most_common = conter.most_common(100000)
    dic = {}
    for (idx, x) in enumerate(most_common):
        dic[x[0]] = idx + 1
    vocab.append(dic)","for (feature_0, feature_1, *feature_len) in text_features:
    conter = Counter()
    for item in train_data[feature_1].values:
        for word in item.split():
            try:
                conter[word] += 1
            except:
                conter[word] = 1
    most_common = conter.most_common(100000)
    dic = {}
    for (idx, x) in enumerate(most_common):
        dic[x[0]] = idx + 1
    vocab.append(dic)",,1,1
For-multi,aeneas,https://github.com/readbeyond/aeneas/tree/master/aeneas/tests/test_globalfunctions.py,TestGlobalFunctions,test_config_xml_to_dict_task$250,271,"for test in tests:
    self.assertEqual(gf.config_xml_to_dict(test[0], result=None, parse_job=False), test[1])","for (test_0, test_1, *test_len) in tests:
    self.assertEqual(gf.config_xml_to_dict(test_0, result=None, parse_job=False), test_1)",,1,1
For-multi,aws-cli,https://github.com/aws/aws-cli/tree/master/awscli/customizations/s3/filters.py,Filter,_full_path_patterns$96,101,"for pattern in original_patterns:
    full_patterns.append((pattern[0], os.path.join(rootdir, pattern[1])))","for (pattern_0, pattern_1, *pattern_len) in original_patterns:
    full_patterns.append((pattern_0, os.path.join(rootdir, pattern_1)))",,1,1
For-multi,Packer-Fuzzer,https://github.com/rtcatc/Packer-Fuzzer/tree/master/lib/FuzzParam.py,FuzzerParam,collect_api_str$36,48,"for api in api_list:
    api_post_list = ''
    api_get_list = ''
    api_id = '搂搂搂' + str(api[0]) + '搂搂搂\n'
    for filename in filenames:
        if filename != self.projectTag + '.db':
            filePath = os.path.join(parent, filename)
            with open(filePath, 'r', encoding='utf-8', errors='ignore') as f:
                js_strs = f.readlines()
                count = 0
                for js_str in js_strs:
                    count = count + 1
                    locationInfo = re.search(api[2], js_str)
                    if locationInfo != None:
                        startInfoEnds = js_strs[count - 5:count + 5]
                        startstring = ''
                        for startInfoEnd in startInfoEnds:
                            startstring = startstring + startInfoEnd
                        if 'post' in startstring:
                            api_post_list = api_post_list + startstring
                        else:
                            api_get_list = api_get_list + startstring
    if api_post_list:
        whole_post_str = whole_post_str + api_post_list + api_id
    if api_get_list:
        whole_get_str = whole_get_str + api_get_list + api_id","for (api_0, api_1, api_2, *api_len) in api_list:
    api_post_list = ''
    api_get_list = ''
    api_id = '搂搂搂' + str(api_0) + '搂搂搂\n'
    for filename in filenames:
        if filename != self.projectTag + '.db':
            filePath = os.path.join(parent, filename)
            with open(filePath, 'r', encoding='utf-8', errors='ignore') as f:
                js_strs = f.readlines()
                count = 0
                for js_str in js_strs:
                    count = count + 1
                    locationInfo = re.search(api_2, js_str)
                    if locationInfo != None:
                        startInfoEnds = js_strs[count - 5:count + 5]
                        startstring = ''
                        for startInfoEnd in startInfoEnds:
                            startstring = startstring + startInfoEnd
                        if 'post' in startstring:
                            api_post_list = api_post_list + startstring
                        else:
                            api_get_list = api_get_list + startstring
    if api_post_list:
        whole_post_str = whole_post_str + api_post_list + api_id
    if api_get_list:
        whole_get_str = whole_get_str + api_get_list + api_id",,1,1
For-multi,pytorch-deeplab-xception,https://github.com/jfzhang95/pytorch-deeplab-xception/tree/master/modeling/deeplab.py,DeepLab,get_1x_lr_params$42,45,"for m in modules[i].named_modules():
    if self.freeze_bn:
        if isinstance(m[1], nn.Conv2d):
            for p in m[1].parameters():
                if p.requires_grad:
                    yield p
    elif isinstance(m[1], nn.Conv2d) or isinstance(m[1], SynchronizedBatchNorm2d) or isinstance(m[1], nn.BatchNorm2d):
        for p in m[1].parameters():
            if p.requires_grad:
                yield p","for (m_0, m_1, *m_len) in modules[i].named_modules():
    if self.freeze_bn:
        if isinstance(m_1, nn.Conv2d):
            for p in m_1.parameters():
                if p.requires_grad:
                    yield p
    elif isinstance(m_1, nn.Conv2d) or isinstance(m_1, SynchronizedBatchNorm2d) or isinstance(m_1, nn.BatchNorm2d):
        for p in m_1.parameters():
            if p.requires_grad:
                yield p",,1,1
For-multi,aws-parallelcluster,https://github.com/aws/aws-parallelcluster/tree/master/awsbatch-cli/src/awsbatch/awsbsub.py,AWSBsubCommand,run$433,467,"for env_var in env:
    environment.append({'name': env_var[0], 'value': env_var[1]})","for (env_var_0, env_var_1, *env_var_len) in env:
    environment.append({'name': env_var_0, 'value': env_var_1})",,1,1
For-multi,flexx,https://github.com/flexxui/flexx/tree/master/flexx/event/_loop.py,Loop,_process_reactions$336,364,"for component_names in self._prop_access.values():
    component = component_names[0]
    for name in component_names[1].keys():
        connections.append((component, name))","for (component_names_0, component_names_1, *component_names_len) in self._prop_access.values():
    component = component_names_0
    for name in component_names_1.keys():
        connections.append((component, name))",,1,1
For-multi,dnspython,https://github.com/rthalley/dnspython/tree/master/tests/test_resolver.py,,testResolverNoNameservers$1073,1084,"for error in errors:
    assert error[0] == na.udp_address[0]
    assert not error[1]
    assert error[2] == na.udp_address[1]
    assert error[3] == 'FORMERR'","for (error_0, error_1, error_2, error_3, *error_len) in errors:
    assert error_0 == na.udp_address[0]
    assert not error_1
    assert error_2 == na.udp_address[1]
    assert error_3 == 'FORMERR'",,1,1
For-multi,BBTz,https://github.com/m4ll0k/BBTz/tree/master//tojson.py,,process$10,15,"for i in _all:
    k.update({i[0]: i[1]})","for (i_0, i_1, *i_len) in _all:
    k.update({i_0: i_1})",,1,1
For-multi,katana,https://github.com/JohnHammond/katana/tree/master/katana/monitor.py,JsonMonitor,on_completion$272,328,"for flag in self.flags:
    result = self.get_result(results, flag[0])
    if 'flags' not in result:
        result['flags'] = []
    result['flags'].append(flag[1])","for (flag_0, flag_1, *flag_len) in self.flags:
    result = self.get_result(results, flag_0)
    if 'flags' not in result:
        result['flags'] = []
    result['flags'].append(flag_1)",,1,1
For-multi,videos,https://github.com/3b1b/videos/tree/master/_2018/quaternions.py,DefineComplexNumbersPurelyAlgebraically,show_multiplication$1509,1542,"for word in foil:
    word[0].set_color(BLUE)","for (word_0, *word_len) in foil:
    word_0.set_color(BLUE)",,1,1
For-multi,sphinx,https://github.com/sphinx-doc/sphinx/tree/master/sphinx/jinja2glue.py,,_slice_index$65,78,"for value in values[offset:]:
    count += 1 + len(value[1][1])
    offset += 1
    if count >= items_per_slice:
        break","for (value_0, (value_1_0, value_1_1, *value_1_len), *value_len) in values[offset:]:
    count += 1 + len(value_1_1)
    offset += 1
    if count >= items_per_slice:
        break",,1,1
For-multi,espnet,https://github.com/espnet/espnet/tree/master/egs2/indic_speech/tts1/local/data_prep.py,,if_main_my$15,33,"for row in tqdm(rows):
    f = row[0]
    f = os.path.basename(row[0])
    wav_path = os.path.join(wav_dir, f)
    mp3_path = wav_path.replace('.wav', '.mp3')
    if os.path.exists(wav_path) or os.path.exists(mp3_path):
        if not os.path.exists(mp3_path):
            os.rename(wav_path, mp3_path)
        if not os.path.exists(wav_path):
            os.system('ffmpeg -i %s -ac 1 %s -loglevel quiet' % (mp3_path, wav_path))
        utt = f[:-4]
        utt = spk + '_' + utt
        utt2f[utt] = f
        text = row[1]
        utt2text[utt] = text","for (row_0, row_1, *row_len) in tqdm(rows):
    f = row_0
    f = os.path.basename(row_0)
    wav_path = os.path.join(wav_dir, f)
    mp3_path = wav_path.replace('.wav', '.mp3')
    if os.path.exists(wav_path) or os.path.exists(mp3_path):
        if not os.path.exists(mp3_path):
            os.rename(wav_path, mp3_path)
        if not os.path.exists(wav_path):
            os.system('ffmpeg -i %s -ac 1 %s -loglevel quiet' % (mp3_path, wav_path))
        utt = f[:-4]
        utt = spk + '_' + utt
        utt2f[utt] = f
        text = row_1
        utt2text[utt] = text",,1,1
For-multi,congress-legislators,https://github.com/unitedstates/congress-legislators/tree/master/scripts/alternate_bulk_formats.py,,generate_csv$9,128,"for pair in crosswalk_fields:
    if pair[0] in legislator['id']:
        value = legislator['id'][pair[0]]
        if isinstance(value, list):
            value = ','.join(value)
        legislator_row.append(value)
    else:
        legislator_row.append(None)","for (pair_0, *pair_len) in crosswalk_fields:
    if pair_0 in legislator['id']:
        value = legislator['id'][pair_0]
        if isinstance(value, list):
            value = ','.join(value)
        legislator_row.append(value)
    else:
        legislator_row.append(None)",,1,1
For-multi,oppia,https://github.com/oppia/oppia/tree/master/core/domain/html_validation_service.py,,escape_html$37,55,"for replace_tuple in replace_list_for_escaping:
    escaped_html_data = escaped_html_data.replace(replace_tuple[0], replace_tuple[1])","for (replace_tuple_0, replace_tuple_1, *replace_tuple_len) in replace_list_for_escaping:
    escaped_html_data = escaped_html_data.replace(replace_tuple_0, replace_tuple_1)",,1,1
For-multi,thug,https://github.com/buffer/thug/tree/master/thug/Classifier/BaseClassifier.py,BaseClassifier,handle_match_etags$132,138,"for s in match.strings:
    if s[1] not in _etags:
        continue
    tag = s[2].decode() if isinstance(s[2], bytes) else s[2]
    if tag not in match.tags:
        match.tags.append(tag)","for (s_0, s_1, s_2, *s_len) in match.strings:
    if s_1 not in _etags:
        continue
    tag = s_2.decode() if isinstance(s_2, bytes) else s_2
    if tag not in match.tags:
        match.tags.append(tag)",,1,1
For-multi,DevOps-Python-tools,https://github.com/HariSekhon/DevOps-Python-tools/tree/master//hbase_regions_by_size.py,HBaseRegionsBySize,print_stats$146,158,"for _ in stats[size]:
    if self.top_n and self.count > self.top_n:
        sys.exit(0)
    self.count += 1
    host = _[0]
    table = _[1]
    region = _[2]
    size_human = size
    if human:
        size_human = humanize.naturalsize(size_human)
    print('{:20s}\t{:20s}\t{:20s}\t{:>10}'.format(host, table, region, size_human))","for (__0, __1, __2, *__len) in stats[size]:
    if self.top_n and self.count > self.top_n:
        sys.exit(0)
    self.count += 1
    host = __0
    table = __1
    region = __2
    size_human = size
    if human:
        size_human = humanize.naturalsize(size_human)
    print('{:20s}\t{:20s}\t{:20s}\t{:>10}'.format(host, table, region, size_human))",,1,1
For-multi,electrum,https://github.com/spesmilo/electrum/tree/master/electrum/slip39.py,,_interpolate$471,502,"for share in shares:
    log_basis_eval = (log_prod - _LOG_TABLE[share[0] ^ x] - sum((_LOG_TABLE[share[0] ^ other[0]] for other in shares))) % 255
    result = bytes((intermediate_sum ^ (_EXP_TABLE[(_LOG_TABLE[share_val] + log_basis_eval) % 255] if share_val != 0 else 0) for (share_val, intermediate_sum) in zip(share[1], result)))","for (share_0, share_1, *share_len) in shares:
    log_basis_eval = (log_prod - _LOG_TABLE[share_0 ^ x] - sum((_LOG_TABLE[share_0 ^ other[0]] for other in shares))) % 255
    result = bytes((intermediate_sum ^ (_EXP_TABLE[(_LOG_TABLE[share_val] + log_basis_eval) % 255] if share_val != 0 else 0) for (share_val, intermediate_sum) in zip(share_1, result)))",,1,1
For-multi,dnsrecon,https://github.com/darkoperator/dnsrecon/tree/master/lib/dnshelper.py,DnsHelper,get_soa$211,240,"for record in section:
    if not isinstance(record[0], dns.rdtypes.ANY.SOA.SOA):
        continue
    mname_ = strip_last_dot(record[0].mname.to_text())
    for record_type in record_types:
        a_or_aaaa_answers = self.get_answers(record_type, mname_)
        if not a_or_aaaa_answers:
            continue
        for a_or_aaaa_answer in a_or_aaaa_answers:
            result.append(['SOA', mname_, a_or_aaaa_answer.address])","for (record_0, *record_len) in section:
    if not isinstance(record_0, dns.rdtypes.ANY.SOA.SOA):
        continue
    mname_ = strip_last_dot(record_0.mname.to_text())
    for record_type in record_types:
        a_or_aaaa_answers = self.get_answers(record_type, mname_)
        if not a_or_aaaa_answers:
            continue
        for a_or_aaaa_answer in a_or_aaaa_answers:
            result.append(['SOA', mname_, a_or_aaaa_answer.address])",,1,1
For-multi,pip-tools,https://github.com/jazzband/pip-tools/tree/master/tests/test_sync.py,,test_sync_verbose$380,386,"for call in run.call_args_list:
    run_args = call[0][0]
    assert '-q' not in run_args","for ((call_0_0, *call_0_len), *call_len) in run.call_args_list:
    run_args = call_0_0
    assert '-q' not in run_args",,1,1
